record_name,POSITION,PICTURE,TYPE,conditional_changes,field_name,DESCRIPTION,NOTES
X,701-702,X(02),AN,,reserved,Reserved,ACCOUNT HOLDER/PARTICIPANT - LEVEL PATRIOT ACT ID VERIFICATION COMMENTS
X,703-706,X(04),AN,,large_trader_id_suffix,LARGE TRADER ID SUFFIX,ACCOUNT HOLDER/PARTICIPANT - LEVEL PATRIOT ACT ID VERIFICATION COMMENTS
X,707-716,X(10),AN,,reserved,Reserved,ACCOUNT HOLDER/PARTICIPANT - LEVEL PATRIOT ACT ID VERIFICATION COMMENTS
X,717-718,X(02),AN,,additional_country_of_citizenship_1,"ADDITIONAL COUNTRY OF CITIZENSHIP #1; see
Appendix Q, “ACCT Codes and Values”",FINANCIAL ACCOUNT TAX COMPLIANCE ACT (FATCA) INFORMATION (effective 12/10/2012)
X,719-720,X(02),AN,,additional_country_of_citizenship_2,ADDITIONAL COUNTRY OF CITIZENSHIP #2; see above,FINANCIAL ACCOUNT TAX COMPLIANCE ACT (FATCA) INFORMATION (effective 12/10/2012)
X,721-722,X(02),AN,,additional_country_of_citizenship_3,ADDITIONAL COUNTRY OF CITIZENSHIP #3; see above,FINANCIAL ACCOUNT TAX COMPLIANCE ACT (FATCA) INFORMATION (effective 12/10/2012)
X,723-724,X(02),AN,,additional_country_of_citizenship_4,ADDITIONAL COUNTRY OF CITIZENSHIP #4; see above,FINANCIAL ACCOUNT TAX COMPLIANCE ACT (FATCA) INFORMATION (effective 12/10/2012)
X,725-726,X(02),AN,,additional_country_of_citizenship_5,ADDITIONAL COUNTRY OF CITIZENSHIP #5; see above,FINANCIAL ACCOUNT TAX COMPLIANCE ACT (FATCA) INFORMATION (effective 12/10/2012)
X,727-727,X(01),AN,,us_resident_alien,"U.S. RESIDENT ALIEN; values include:
“Y” = Resident alien
“N” = Not a resident alien
“” = Not available",FINANCIAL ACCOUNT TAX COMPLIANCE ACT (FATCA) INFORMATION (effective 12/10/2012)
X,728-729,X(02),AN,,country_of_birth,COUNTRY OF BIRTH; see Appendix Q,FINANCIAL ACCOUNT TAX COMPLIANCE ACT (FATCA) INFORMATION (effective 12/10/2012)
X,730-730,X(01),AN,,per_stirpes_beneficiary_designation,"PER STIRPES BENEFICIARY DESIGNATION, 
(applicable only to beneficiaries on TODI and TODJ accounts); 
effective 1st Q 2019; 
values include:
“Y” = Yes
“N” = No
“” = Not applicable",FINANCIAL ACCOUNT TAX COMPLIANCE ACT (FATCA) INFORMATION (effective 12/10/2012)
X,731-739,X(09),AN,,internal_pershing_assigned_client_id,"INTERNAL PERSHING ASSIGNED CLIENT ID, effective 3rd Q 2020",
X,740-741,X(02),AN,,not_used,Not Used,
X,742-749,9(08),N,,formed_on_date,"FORMED ON DATE; for applicable entities only, in CCYYMMDD format (effective late 2nd  Q 2016)",
X,750-750,X(01),AN,,end_of_record_x,Literally “X”; indicates the end of record X,
M,001-002,X(02),AN,,transaction_code,TRANSACTION CODE = “CI”,
M,003-003,X(01),AN,,record_indicator_value,RECORD INDICATOR VALUE = “M”,
M,004-011,9(08),N,,record_id_sequence_number,RECORD ID SEQUENCE NUMBER; begins with “00000001”,
M,012-020,X(09),AN,,account_number,"ACCOUNT NUMBER, including Office (3) and Base (6)",
M,021-023,X(03),AN,,introducing_broker_dealer_ibd_number,INTRODUCING BROKER DEALER (IBD) NUMBER,
M,024-024,X(01),AN,,not_used,Not Used,
M,025-027,X(03),AN,,investment_professional_ip_number,INVESTMENT PROFESSIONAL (IP) NUMBER,
M,028-028,X(01),AN,,not_used,Not Used,
M,029-038,X(10),AN,,account_short_name,ACCOUNT SHORT NAME,
M,039-040,X(02),AN,,not_used,Not Used,
M,041-041,X(01),AN,,record_transaction_code,"RECORD TRANSACTION CODE; values include:
“X” or “”= Unchanged record
“A” = Add Account Holder/Participant
“C” = Change existing Account Holder/Participant",NEW ACCOUNT HOLDER INFORMATION
M,042-044,X(03),AN,,sequence_number,SEQUENCE NUMBER; values are 001 through 016,ACCOUNT HOLDER/PARTICIPANT SECONDARY IDENTIFIERS
M,045-047,X(03),AN,,account_holder_type,"ACCOUNT HOLDER TYPE; values include:
“AH” = Account Holder
“B&R” = Books and Records participant
“IPP” = Interested Party participant",ACCOUNT HOLDER/PARTICIPANT SECONDARY IDENTIFIERS
M,048-051,X(04),AN,,account_holder_participant_1_role,"ACCOUNT HOLDER/PARTICIPANT (1) ROLE; for Account
Holder Roles and Participant Roles, see Appendix Q",ACCOUNT HOLDER/PARTICIPANT SECONDARY IDENTIFIERS
M,052-052,X(01),AN,,general_investment_knowledge,"GENERAL INVESTMENT KNOWLEDGE; values include:
“L” = Limited
“M” = Moderate
“E” = Extensive
“N” = None",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,053-056,9(04),N,,year_equity_investment_experience_began,"YEAR EQUITY INVESTMENT EXPERIENCE BEGAN, in
CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,057-057,X(01),AN,,equity_investment_knowledge_code,EQUITY INVEST. KNOWLEDGE CODE; see 052 for values,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,058-061,9(04),N,,year_option_investment_experience_began,"YEAR OPTION INVESTMENT EXPERIENCE BEGAN, in
CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,062-062,X(01),AN,,option_investment_knowledge_code,"OPTION INVESTMENT KNOWLEDGE CODE; see 052 for
values",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,063-066,9(04),N,,year_fixed_income_investment_experience,"YEAR FIXED INCOME INVESTMENT EXPERIENCE
BEGAN, in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,067-067,X(01),AN,,fixed_income_investment_knowledge_code,"FIXED INCOME INVESTMENT KNOWLEDGE CODE; see
052 for values",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,068-071,9(04),N,,year_mutual_fund_investment_experience_began,"YEAR MUTUAL FUND INVESTMENT EXPERIENCE BEGAN, in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,072-072,X(01),AN,,mutual_fund_investment_knowledge_code,MUTUAL FUND INVEST. KNOW. CODE; see 052 for values,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,073-076,9(04),N,,year_unit_investment_trust_uit_investment_experiance_began,"YEAR UNIT INVESTMENT TRUST (UIT) INVESTMENT EXPERIENCE BEGAN, in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,077-077,X(01),AN,,uit_investment_knowledge_code,UIT INVESTMENT KNOWLEDGE CODE; see 052 for values,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,078-081,9(04),N,,year_exchange_traded_fund_investment_experience_began,"YEAR EXCHANGE TRADED FUND INVESTMENT EXPERIENCE BEGAN, in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,082-082,X(01),AN,,etf_investment_knowledge_code,ETF INVEST. KNOWLEDGE CODE; see 052 for values,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,083-086,9(04),N,,year_real_estate_investment_experience_began,"YEAR REAL ESTATE INVESTMENT EXPERIENCE BEGAN, in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,087-087,X(01),AN,,real_estate_investment_knowledge_code,REAL ESTATE INVEST. KNOW. CODE; see 052 for values,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,088-091,9(04),N,,year_insurance_investment_experience_began,"YEAR INSURANCE INVESTMENT EXPERIENCE BEGAN,
in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,092-092,X(01),AN,,insurance_investment_knowledge_code,INS. INVEST. KNOWLEDGE CODE; see 052 for values,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,093-096,9(04),N,,year_variable_annuity_investment_experience_began,"YEAR VARIABLE ANNUITY INVESTMENT EXPERIENCE BEGAN, in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,097-097,X(01),AN,,variable_annuity_investment_knowledge_code,"VARIABLE ANNUITY INVEST. KNOWLEDGE CODE; 
see 052 for values",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,098-101,9(04),N,,year_fixed_annuity_investment_experience_began,"YEAR FIXED ANNUITY INVESTMENT EXPERIENCE BEGAN, in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,102-102,X(01),AN,,fixed_annuity_investment_knowledge_code,FIXED ANNUITY INVEST. KNOWLEDGE CODE; see 052,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,103-106,9(04),N,,year_precious_metals_investment_experience_began,"YEAR PRECIOUS METALS INVESTMENT EXPERIENCE BEGAN, in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,107-107,X(01),AN,,precious_metals_investment_knowledge_code,PRECIOUS METALS INVEST. KNOWLEDGE CODE; see 052,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,108-111,9(04),N,,year_commodity_and_futures_investment_experience_began,"YEAR COMMODITY & FUTURES INVESTMENT EXPERIENCE BEGAN, in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,112-112,X(01),AN,,commodity_and_futures_investment_knowledge_code,"COMMODITY & FUTURES INVEST. KNOWLEDGE CODE;
see 052 for values",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,113-142,X(30),AN,,other_investment_type,"OTHER INVESTMENT TYPE, free-form text",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,143-146,9(04),N,,year_other_type_investment_experience_began,"YEAR OTHER TYPE INVESTMENT EXPERIENCE BEGAN,
in CCYY format",ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,147-147,X(01),AN,,other _investment_knowledge_code,OTHER INVEST. KNOWLEDGE CODE; see 052 for values,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,148-152,X(05),AN,,reserved_for_additional_experience,Reserved for Additional Investment Experience,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,153-294,X(142),AN,,not_used,Not Used,ACCOUNT HOLDER/PARTICIPANT INVESTMENT KNOWLEDGE
M,295-298,X(04),AN,,document_code,"DOCUMENT CODE; value includes:
“N301” = CRA document","Canadian Revenue Agency (CRA) Documentation, (effective 11/17/2012)"
M,299-306,9(08),N,,document_received_date,"DOCUMENT RECEIVED DATE, in CCYYMMDD format","Canadian Revenue Agency (CRA) Documentation, (effective 11/17/2012)"
M,307-314,9(08),N,,document_expiration_date,"DOCUMENT EXPIRATION DATE, in CCYYMMDD format","Canadian Revenue Agency (CRA) Documentation, (effective 11/17/2012)"
M,315-334,X(20),AN,,related_to_employee_of_this_ibds_employee_id,"RELATED TO EMPLOYEE OF THIS IBD’s EMPLOYEE ID
(renamed 10/01)","Canadian Revenue Agency (CRA) Documentation, (effective 11/17/2012)"
M,335-336,9(02),N,,number_of_dependents,"NUMBER OF DEPENDENTS, from 00-99 (effective 06/2013)","Canadian Revenue Agency (CRA) Documentation, (effective 11/17/2012)"
M,337-368,X(32),AN,,bank_name,BANK NAME,EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,369-372,X(04),AN,,attention_line_prefix,"ATTENTION LINE PREFIX; values include:
“ATTN” = Attention of
“C/O” = Care of",EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,373-400,X(28),AN,,attention_line_detail,ATTENTION LINE DETAIL,EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,401-432,X(32),AN,,bank_address_line_1,BANK ADDRESS LINE 1,EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,433-464,X(32),AN,,bank_address_line_2,BANK ADDRESS LINE 2,EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,465-496,X(32),AN,,bank_address_line_3,BANK ADDRESS LINE 3; only if ATTENTION LINE is spaces,EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,497-528,X(32),AN,,bank_address_line_4,BANK ADDRESS LINE 4; only if country is not US or Canada,EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,529-543,X(15),AN,,city,CITY; for US/Canada addresses only,EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,544-545,X(02),AN,,state,"STATE; for US/Canada addresses only; see Appendix Q, “ACCT Codes and Values”",EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,546-560,X(15),AN,,zip_postal_code,ZIP/POSTAL CODE; for US/Canada addresses only,EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,561-562,X(02),AN,,country_code,"COUNTRY CODE; see Appendix Q, “ACCT Codes and Values”",EXTERNAL BANK INFORMATION (effective late 2nd  Q 2016)
M,563-709,X(147),AN,,not_used,Not Used,
M,710-729,X(20),AN,,for_pershing_internal_use_only,For Pershing Internal Use Only,
M,730-749,X(20),AN,,client_id,CLIENT ID,
M,750-750,X(01),AN,,end_of_record_m,Literally “X”; indicates the end of record M,
7,001-002,X(02),AN,,transaction_code,TRANSACTION CODE = “CI”,
7,003-003,X(01),AN,,record_indicator_value,RECORD INDICATOR VALUE = “7”,
7,004-011,9(08),N,,record_id_sequence_number,RECORD ID SEQUENCE NUMBER; begins with “00000001”,
7,012-020,X(09),AN,,account_number,"ACCOUNT NUMBER, including Office (3) and Base (6)",
7,021-023,X(03),AN,,introducing_broker_dealer_ibd_number,INTRODUCING BROKER DEALER (IBD) NUMBER,
7,024-024,X(01),AN,,not_used,Not Used,
7,025-027,X(03),AN,,investment_professional_ip_number,INVESTMENT PROFESSIONAL (IP) NUMBER,
7,028-028,X(01),AN,,not_used,Not Used,
7,029-038,X(10),AN,,account_short_name,ACCOUNT SHORT NAME,
7,039-040,X(02),AN,,not_used,Not Used,
7,041-041,X(01),AN,,record_transaction_code,"RECORD TRANSACTION CODE; values include:
“X” or “”= Unchanged record
“A” = Add Account Holder/Participant
“C” = Change existing Account Holder/Participant",NEW ACCOUNT HOLDER INFORMATION
7,042-044,X(03),AN,,sequence_number,SEQUENCE NUMBER; values are 001 through 016,ACCOUNT HOLDER/PARTICIPANT SECONDARY IDENTIFIERS
7,045-047,X(03),AN,,account_holder_type,"ACCOUNT HOLDER TYPE; values include:
“AH” = Account Holder
“B&R” = Books and Records participant
“IPP” = Interested Party participant",ACCOUNT HOLDER/PARTICIPANT SECONDARY IDENTIFIERS
7,048-051,X(04),AN,,account_holder_participant_1_role,"ACCOUNT HOLDER/PARTICIPANT (1) ROLE; for Account
Holder Roles and Participant Roles, see Appendix Q",ACCOUNT HOLDER/PARTICIPANT SECONDARY IDENTIFIERS
7,052-052,X(01),AN,,type_of_trust,"TYPE OF TRUST; values include:
“A” = Qualified Domestic Trust
“C” = Charitable Trust
“D” = Defective Trust
“E” = Estate Trust
“F” = Family Trust
“G” = Generation Skipping Trust
“I” = Irrevocable Trust
“L” = Living Trust
“N” = Insurance Trust
“P” = Special Needs Trust
“Q” = QTIP or QDOT Trust
“R” = Revocable Trust
“S” = Statutory Trust
“T” = Testamentary Trust
“V” = Irrevocable Living Trust
“” = Not applicable","The following fields (position 052-069) relate only to Trust Accounts (for the Primary Holder, this is the same as displayed in Record A, position 242-259)"
7,053-060,9(08),N,,date_trust_established,"DATE TRUST ESTABLISHED (also referred to as Trust Agreement Date), in CCYYMMDD format","The following fields (position 052-069) relate only to Trust Accounts (for the Primary Holder, this is the same as displayed in Record A, position 242-259)"
7,061-068,9(08),N,,trust_amendment_date,"TRUST AMENDMENT DATE, in CCYYMMDD format","The following fields (position 052-069) relate only to Trust Accounts (for the Primary Holder, this is the same as displayed in Record A, position 242-259)"
7,069-069,X(01),AN,,trustee_independent_action,"TRUSTEE INDEPENDENT ACTION; values include:
“N” = Cannot act independently
“Y” = Can act independently","The following fields (position 052-069) relate only to Trust Accounts (for the Primary Holder, this is the same as displayed in Record A, position 242-259)"
7,070-071,X(02),AN,,country_governing_trust_administration,"COUNTRY GOVERNING TRUST ADMINISTRATION; see
Appendix Q for values; field will be spaces where not applicable",The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
7,072-073,X(02),AN,,state_governing_trust_administration,"STATE GOVERNING TRUST ADMINISTRATION; see
Appendix Q for values; applies to US states and Canadian provinces; field will be spaces where not applicable",The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
7,074-074,X(01),AN,,crummey_power_provision_applied_to_this_trust,"CRUMMEY POWER PROVISION APPLIED TO THIS TRUST, values include:
“Y” = Yes; Crummey Power applied to this Trust
“N” = No; Crummey Power not applied to this Trust
“” = Not applicable",The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
7,075-075,X(01),AN,,employee_benefit_account_flag,"EMPLOYEE BENEFIT ACCOUNT FLAG; values include:
“Y” = Yes
“N” = No
“” = Not applicable",The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
7,076-079,X(04),AN,,creator_of_trust_a_resident_of_new_york_city_or_yonkers_at_the_time_trust_was_created,"CREATOR OF TRUST A RESIDENT OF NEW YORK CITY OR YONKERS AT THE TIME THE TRUST WAS CREATED;
values include:
“NYC” = Yes; creator of Trust a resident of NYC or Yonkers
“” = No or Not applicable",The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
7,080-083,X(04),AN,,creator_of_trust_a_resident_of_new_york_city_or_yonkers_at_the_time_of_creators_death,"CREATOR OF TRUST A RESIDENT OF NEW YORK CITY OR YONKERS AT THE TIME OF CREATOR’S DEATH;
values include:
“NYC” = Yes; creator of Trust was resident of NYC or Yonkers
“” = No or Not applicable",The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
7,084-084,X(01),AN,,blind_trust_indicator,"BLIND TRUST INDICATOR; values include:
“Y” = Yes; Trust is a Blind Trust
“N” = No; Trust is not a Blind Trust
“” = Not applicable",The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
7,085-085,X(01),AN,,revocability_of_trust,"REVOCABILITY OF TRUST; values include:
“R” = Trust is Revocable
“I” = Trust is Irrevocable
“” = Not applicable",The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
7,086-087,9(02),N,,minimum_number_of_trustees_required_for_consent,MINIMUM NUMBER OF TRUSTEES REQUIRED FOR CONSENT; values range from 00 to 99,The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
7,088-088,X(01),AN,,establish_and_maintain_asset_management_account_with_check_writing_privileges,"Establish and maintain an Asset Management account with check writing privileges, 
the responsibility for which is entirely that of the Trustees; 
values include:
“Y” = Yes
“” = Not applicable, not answered, or No","The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
NOTE: The following fields reference characteristics associated with the Powers of the Trust"
7,089-089,X(01),AN,,power_of_attorney_document_and_affidavit_as_poa,"Trust allows use of attorney-in-fact and/or power of attorney… *If acted upon, power of attorney document and affidavit as to POA being in full force (92-0480) is required; see position 088 for values","The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
NOTE: The following fields reference characteristics associated with the Powers of the Trust"
7,090-090,X(01),AN,,collateralization_of_trust_permitted,Collateralization of Trust permitted; see position 088 for values,"The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
NOTE: The following fields reference characteristics associated with the Powers of the Trust"
7,091-091,X(01),AN,,margin_accounts,"Maintain margin accounts and through such accounts, borrow money to purchase securities on margin, and to pledge those securities and all others in the margin account as security to the loan; see position 088 for values","The following fields (positions 070-099) relate to both Bank Custody and Trust Accounts
NOTE: The following fields reference characteristics associated with the Powers of the Trust"
